n01498041_1.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01498041_2.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01498041_3.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01498041_4.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01498041_5.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01498041_6.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01498041_7.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01498041_8.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01498041_9.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01498041_10.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01443537_1.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01443537_2.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01443537_3.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01443537_4.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01443537_5.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01443537_6.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01443537_7.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01443537_8.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01443537_9.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01443537_10.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01514859_1.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01514859_2.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01514859_3.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01514859_4.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01514859_5.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01514859_6.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01514859_7.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01514859_8.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01514859_9.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01514859_10.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01496331_1.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01496331_2.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01496331_3.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01496331_4.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01496331_5.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01496331_6.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01496331_7.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01496331_8.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01496331_9.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01496331_10.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01484850_1.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01484850_2.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01484850_3.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01484850_4.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01484850_5.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01484850_6.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01484850_7.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01484850_8.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01484850_9.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01484850_10.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01514668_1.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01514668_2.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01514668_3.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01514668_4.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01514668_5.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01514668_6.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01514668_7.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01514668_8.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01514668_9.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01514668_10.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01518878_1.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01518878_2.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01518878_3.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01518878_4.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01518878_5.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01518878_6.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01518878_7.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01518878_8.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01518878_9.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01518878_10.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01440764_1.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01440764_2.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01440764_3.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01440764_4.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01440764_5.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01440764_6.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01440764_7.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01440764_8.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01440764_9.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01440764_10.JPEG,40,46,40,40,40,40,40,710,40,305,757,40,40,40,38,731
n01494475_1.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01494475_2.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01494475_3.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01494475_4.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01494475_5.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01494475_6.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01494475_7.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01494475_8.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01494475_9.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01494475_10.JPEG,257,496,742,154,870,441,461,691,254,499,229,359,440,927,910,2
n01491361_1.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01491361_2.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01491361_3.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01491361_4.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01491361_5.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01491361_6.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01491361_7.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01491361_8.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01491361_9.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
n01491361_10.JPEG,165,196,196,196,196,196,196,196,196,350,196,196,234,196,196,196
